fecha_de_ocurrencia,estado_del_evento,fecha_de_conclusion,tipo_de_evento,causa_probable,conocido_atendido,autoridad_ambiental,municipio,area_de_incidencia,barrio_vereda_corregimiento,familias_afectadas,viviendas_destruidas,viviendas_averiadas,acueductos_destruidos,vias_afectadas,puentes_obstruidos_afectados,establecimientos_educativos,afectacion_hectareas,epicentro_sismo,magnitud_richter,localizacion_lat_long_profu,heridos,desaparecidos,fallecidos,fecha_de_reporte,alertas,albergues,observaciones
2021-02-21T00:00:00.000,ATENDIDO,2021-02-21T00:00:00.000,SISMO,INDETERMINADO,CMGRD LOS SANTOS,CDMB,LOS SANTOS,URBANO Y RURAL,TODA LA JURISDICCION,0,0,0,0,0,0,0,0,LOS SANTOS,"4,6º Y 4,2º","LON. -73,12º LAT. 6,82º",0,0,0,2021-02-21T00:00:00.000,N/A,N/A,"El C.M.G.R.D  reporta normalidad después del sismo 4.6°Y 4,2º ocurrido el 21-02-2021 02:29 A.M"
2021-02-22T00:00:00.000,ATENDIDO,2021-02-22T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SAN MIGUEL,CAS,SAN MIGUEL,RURAL,VEREDA EL ARENAL,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2021-02-22T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la vereda el Arenal, atendido por 5 unidades y una afectación de una hectárea de bosques y pastizales, estado LIQUIDADO"
2021-02-23T00:00:00.000,ATENDIDO,2021-02-23T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SABANA,CAS,SABANA DE TORRES,RURAL,VEREDA LA GOMEZ,0,0,0,0,0,0,0,2,N/A,N/A,N/A,0,0,0,2021-02-23T00:00:00.000,N/A,N/A,"la comandante de bomberos reporta la atención de un incendio forestal en la vereda la Gómez, atendido por 4 unidades, 2 hectáreas de pastizales y bosques afectadas, estado Liquidado"
2021-02-24T00:00:00.000,ATENDIDO,2021-02-24T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SABANA,CAS,SABANA DE TORRES,RURAL,VEREDA PAYOA,0,0,0,0,0,0,0,3,N/A,N/A,N/A,0,0,0,2021-02-24T00:00:00.000,N/A,N/A,"la comandante de bomberos reporta la atención de un incendio forestal en la vereda Payoa finca el Recreo, atendido por 4 unidades, 3 hectáreas de pastizales y bosques afectadas, estado Liquidado"
2021-02-26T00:00:00.000,ATENDIDO,2021-02-26T00:00:00.000,VENDAVAL,FUERTES LLUVIAS,CMGRD EL SOCORRO,CAS,EL SOCORRO,RURAL,VIA A OIBA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,1,0,1,2021-02-26T00:00:00.000,N/A,N/A,"El CMGRD reporta fuerte aguacero acompañado de fuertes vientos que causaron caída de árboles y ramas, uno de estos árboles causó la muerte al señor Rito Antonio Galeano de 38 años y herido el señor Atanasio Ojeda, quienes se movilizaban en una motocicleta por la vía nacional El socorro - Oiba emergencia atendida por bombero, defensa civil y policía del Socorro"
2021-02-28T00:00:00.000,ATENDIDO,2021-02-28T00:00:00.000,AVENIDA TORRENCIAL,FUERTES LLUVIAS,CMGRD SAN VICENTE,CAS,SAN VICENTE,RURAL,VIA AL CARMEN DE CHUCURI,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2021-02-28T00:00:00.000,N/A,N/A,"EL CMGRD reporta avenida torrencial de la quebrada Caño Seco en la vereda el Pertrecho, dejando incomunicado a San Vicente con el municipio del Carmen de Chucurí, se adelantan los EDAN"
2021-03-02T00:00:00.000,ATENDIDO,2021-03-02T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,VEREDA CAÑO LIMON,0,0,0,0,0,0,0,50,N/A,N/A,N/A,0,0,0,2021-03-02T00:00:00.000,N/A,N/A,"El comandante de bomberos de Puerto Wilches informa a cerca de la atención de un incendio forestal en la vereda Caño Limón en zona de reserva atienden 11 unidades de bomberos, estado ACTIVO"
2021-03-02T00:00:00.000,ATENDIDO,2021-03-02T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SABANA,CAS,SABANA DE TORRES,RURAL,VEREDA EL PESCADO,0,0,0,0,0,0,0,30,N/A,N/A,N/A,0,0,0,2021-03-02T00:00:00.000,N/A,N/A,"La comandante de bomberos reporta la atención y liquidación de un incendio forestal en la el Pescado finca la Estrella en el que se afectan más de 30 hectáreas de pastizales y bosques, estado LIQUIDADO"
2021-03-03T00:00:00.000,ATENDIDO,2021-03-03T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SABANA,CAS,SABANA DE TORRES,RURAL,VEREDA LAS PAMPAS,0,0,0,0,0,0,0,25,N/A,N/A,N/A,0,0,0,2021-03-03T00:00:00.000,N/A,N/A,"La comandante de bomberos reporta la atención de tres incendios forestales en las veredas Las Pampas, Alto Viento y mata de Platano atendido por 4 maquinas y una afectación de 25 hectareas de bosques y pastizales."
2021-03-04T00:00:00.000,ATENDIDO,2021-03-04T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,VEREDA KILOMETRO 20,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2021-03-04T00:00:00.000,N/A,N/A,"El comandante de bomberos de Puerto Wilches informa a cerca de la atención de un incendio forestal en la vereda km 20 trabajan 6 unidades, afectación de 10 hectáreas de pastizales y bosques"
2021-03-04T00:00:00.000,ATENDIDO,2021-03-04T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD EL PLAYON,CDMB,EL PLAYON,RURAL,VEREDA SAN PEDRO,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2021-03-04T00:00:00.000,N/A,N/A,"La CMGRD reporta la atención de un incendio forestal en la vereda San pedro, atendido por la defensa civil, afectación de 5 hectáreas de pastizales y bosques."
2021-03-09T00:00:00.000,ATENDIDO,2021-03-09T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD CARCASI,CAS,CARCASI,RURAL,VEREDA MANITAS Y CARRIZAL,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2021-03-09T00:00:00.000,N/A,N/A,"EL CMGRD reporta la atención de un incendio forestal en la vereda Manitas y Carrizal atendido por bomberos de Carcasí, apoyados por bomberos de Enciso, policía nacional y comunidad, 5 hectáreas de pastizales y rastrojos afectadasestado LIQUIDADO"
2021-03-10T00:00:00.000,ATENDIDO,2021-03-10T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE BETULIA,CAS,BETULIA,RURAL,VEREDA SAN BERNARDO,0,0,0,0,0,0,0,4,N/A,N/A,N/A,0,0,0,2021-03-10T00:00:00.000,N/A,N/A,"EL Comandante de bomberos reporta la atención de un incendio forestal en la vereda San Bernardo afectación de 4 hectáreas de pastizales y rastrojos, estado LIQUIDADO"
2021-03-14T00:00:00.000,ATENDIDO,2021-03-14T00:00:00.000,CIERRE DE VIA,DESLIZAMIENTOS,CMGR LANDAZURI,CAS,LANDAZURI,RURAL,VIA A CIMITARRA KM 10,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2021-03-14T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta el cierre de la vía troncal del Carare por deslizamientos en el km. 10 vía a Cimitarra, se reporta la afectación al INVIAS, se confirma que en la zona se encuentra maquinaria amarilla para habilitar la vía"
2021-03-17T00:00:00.000,ATENDIDO,2021-03-17T00:00:00.000,CIERRE DE VIA,INDETERMINADO,CMGR PIEDECUESTA,CDMB,PIEDECUESTA,URBANO,SECTOR GUATIGUARA Y VIA NACIONAL,0,0,0,0,2,0,0,0,N/A,N/A,N/A,0,0,0,2021-03-17T00:00:00.000,N/A,N/A,"el CMGRD de Piedecuesta reporta pas restrigido en la via nacional a la altura del sector la Españolita y afectaciones en el sector Guatiguará por creciente subita de la quebrada el Hato, dos personas que intentaban cruzar resultados arrastradas por las aguas, gracias a la reacción de la comunidad fueron rescatados sin lesiones"
2021-03-20T00:00:00.000,ATENDIDO,2021-03-20T00:00:00.000,CIERRE DE VIA,CAIDA DE ROCAS,CMGRD SANTA BARBARA,CAS,SANTA BARBARA,RURAL,SECTOR LO CUROS VIA A MALAGA,4,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2021-03-20T00:00:00.000,N/A,N/A,"El CMGRD reporta desprendimiento de rocas en la vereda el Tope, se evacuan 5 familias, con el apoyo de la defensa civil seccional Santander, ejército nacional y PONALSAR se realizan trabajos de reducción del riesgo y se retorna a la normalidad"
2021-03-20T00:00:00.000,ATENDIDO,2021-03-20T00:00:00.000,CIERRE DE VIA,DESLIZAMIENTOS,BOMBEROS DE COROMORO,CAS,COROMORO,RURAL,VEREDA CINCELADA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2021-03-20T00:00:00.000,N/A,N/A,"el comandante de bomberos reporta tormentas eléctricas en la vereda Cincelada dejándola incomunicada por deslizamientos, además caída de árboles, atiende bomberos y CMGRD"
2021-03-22T00:00:00.000,ATENDIDO,2021-03-22T00:00:00.000,INUNDACIONES,FUERTES LLUVIAS,CMGRD BARRANCABERMEJA,CAS,BARRANCABERMEJA,URBANO,BARRIO 20 DE AGOSTO,15,0,15,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2021-03-22T00:00:00.000,N/A,N/A,"EL CMGRD reporta la atención del emergencias a causa del colapso del alcantarillado en el barrio 20 de Agosto por las fuertes lluvias, 15 viviendas afectadas, de adelantan los EDAN"
2021-03-22T00:00:00.000,ATENDIDO,2021-03-22T00:00:00.000,INUNDACIONES,FUERTES LLUVIAS,BOMBEROS DE BUCARAMANGA,CDMB,BUCARAMANGA,URBANO,BARRIO VILLA HELENA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2021-03-22T00:00:00.000,N/A,N/A,"EL Director de Bomberos reporta inundaciones en el barrio villa helena por desbordamiento del alcantarillado innominada, se mantiene monitoreado el sector."
2021-03-23T00:00:00.000,ATENDIDO,2021-03-23T00:00:00.000,INUNDACIONES,FUERTES LLUVIAS,CMGRD CONFINES,CAS,CONFINES,URBANO,SECTOR EL CENTRO,3,0,3,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2021-03-23T00:00:00.000,N/A,N/A,"El CMGRD reporta fuertes lluvias que causó el colapso del alcantarillado, se afectaron tres viviendas, se adelantan los EDAN atienden bomberos del municipio y el CMGRD"
2021-03-24T00:00:00.000,ATENDIDO,2021-03-24T00:00:00.000,SISMO,INDETERMINADO,CMGRD ZAPATOCA,CAS,ZAPATOCA,URBANO Y RURAL,TODA LA JURISDICCION,0,0,0,0,0,0,0,0,ZAPATOCA,"4,5º","LON.-7324º LAT. 6,78º",0,0,0,2021-03-24T00:00:00.000,N/A,N/A,"el CMGRD reporta normalidad en la jurisdicción tras el sismo de 4,5º presentado a las 20:57 horas"
2021-03-24T00:00:00.000,ATENDIDO,2021-03-24T00:00:00.000,GRANIZADA,FUERTES LLUVIAS,CMGRD SAN GIL,CAS,SAN GIL,RURAL,TODA LA JURISDICCION,0,0,0,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2021-03-24T00:00:00.000,N/A,N/A,"El CMGRD reporta fuete aguacero acompañado de granizo que afectó algunos cultivos cerca al casco urbano del municipio, se adelantan los EDAN"
2021-04-03T00:00:00.000,ATENDIDO,2021-04-03T00:00:00.000,TORMENTAS ELECTRICAS,FUERTES LLUVIAS,CMGRD CHARALA,CAS,CHARALA,URBANO,TODA LA JURISDICCION,6,0,6,0,1,0,1,0,N/A,N/A,N/A,0,0,0,2021-04-03T00:00:00.000,N/A,N/A,"03-04-2021 El CMGRD reporta fuertes lluvias y tormentas eléctricas que causó afectaciones a techos del Hospital Luis Carlos Galán, casa del centro vida, un colegio afectado 06 viviendas con daños en techos, la vía San Gil – Charalá cierre parcial por caída de árboles, atiende organismos de socorro locales."
2021-04-03T00:00:00.000,ATENDIDO,2021-04-03T00:00:00.000,INUNDACIONES,FUERTES LLUVIAS,BOMBEROS DE FLORIDABLANCA,CDMB,FLORIDABLANCA,RURAL,VEREDA RUITOQUE BAJO,3,0,3,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2021-04-03T00:00:00.000,N/A,N/A,"03-04-2021 El cuerpo de bomberos reporta afectaciones en 3 viviendas del sector Ruitoque bajo por fuerte lluvias de las últimas horas, además la vía al corregimiento Acapulco afectada por creciente súbita de la quebrada la Hormiga"
2021-04-04T00:00:00.000,ATENDIDO,2021-04-04T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD EL PLAYON,CDMB,EL PLAYON,RURAL,VEREDA A NEGREÑA,10,0,4,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2021-04-04T00:00:00.000,N/A,N/A,"04-04-2021 el CMGRD reporta creciente súbita de la quebrada la Negreña en la vereda la Negreña, una vía afectada y 4 viviendas destechadas por los fuertes vientos, se adelantan los EDAN"
2021-04-05T00:00:00.000,ATENDIDO,2021-04-05T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD GIRON,CDMB,GIRON,RURAL,VEREDA CHOCOA,0,0,0,0,0,0,0,30,N/A,N/A,N/A,0,0,0,2021-04-05T00:00:00.000,N/A,N/A,"El CMGRD reporte la atención de un incendio forestal en la vereda Chocoa, esta causa la afectación de unas 30 hectáreas de pastizales y bosques, atendido por el cuerpo de bomberos voluntarios de Floridablanca."
2021-04-05T00:00:00.000,ATENDIDO,2021-04-05T00:00:00.000,CIERRE DE VIA,DESLIZAMIENTOS,BOMBEROS DE RIONEGRO,CDMB,RIONEGRO,RURAL,VIA NACIONAL SECTOR EL PEAJE,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2021-04-05T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta caída de arboles en la via nacional Bucaramanga – San Alberto, a causa de las fuertes lluvias, además algunos deslizamientos de tierra"
2021-04-07T00:00:00.000,ATENDIDO,2021-04-07T00:00:00.000,TORMENTAS ELECTRICAS,FUERTES LLUVIAS,CMGRD FLORIAN,CAS,FLORIAN,URBANO,CASCO URBANO DE FLORIAN,0,0,3,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2021-04-07T00:00:00.000,N/A,N/A,"La CMGRD reporta afectación en algunas viviendas por fuertes lluvias y tormentas en el casco urbano del municipio, se adelantan los EDAN"
2021-04-08T00:00:00.000,ATENDIDO,2021-04-08T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD RIONEGRO,CDMB,RIONEGRO,RURAL,QUEBRADA SILGARA,25,0,4,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2021-04-08T00:00:00.000,N/A,N/A,"EL CMGRD reporta creciente súbita de la quebrada Silgara en la vereda el Bambú que causó afectación en cultivos de plátano y yuca, además amenaza con desbordarse por la caída de árboles, se adelantan los EDAN"
